id,X,Y,Population,Elevation,Weight,clusters
"310",234239.991700000013225,8521169.240000000223517,"0",446.205993699999965,7.250546847251568,"9"
"311",234206.473800000007031,8522154.262000000104308,"0",403.075988800000005,7.278441756673208,"9"
"312",234172.962100000004284,8523139.281999999657273,"4",388.986999500000024,2.984436145408743,"9"
"313",234139.456700000009732,8524124.298000000417233,"2",392.287994399999945,3.861338533198571,"9"
"314",234105.957599999994272,8525109.312000000849366,"0",481.998992899999962,7.183641239766068,"9"
"315",234072.464799999987008,8526094.323999999091029,"0",729.463989299999866,7.226104939857604,"9"
"316",234038.978100000007544,8527079.332999998703599,"0",724.335021999999981,7.341556803888572,"9"
"317",234005.497800000011921,8528064.338999999687076,"0",474.149993899999913,7.339446395561993,"9"
"318",233972.023699999990640,8529049.342000000178814,"2",363.532012899999984,7.045449733412815,"9"
"319",233938.555900000006659,8530034.344000000506639,"9",349.117004399999985,7.013891331143091,"9"
"320",233905.094299999997020,8531019.342000000178814,"2",344.653015100000005,7.019853637645671,"9"
"321",233871.638999999995576,8532004.338999999687076,"0",342.424987799999997,7.025365725547635,"9"
"322",235590.512400000006892,8511352.043999999761581,"0",603.448974600000042,7.085548242141861,"9"
"323",235556.936000000016065,8512337.087999999523163,"0",613.703979499999946,7.172780526113367,"9"
"324",235523.365799999999581,8513322.129000000655651,"0",685.736999500000024,7.439343357445498,"9"
"325",235489.801799999986542,8514307.167000001296401,"0",940.403015100000061,7.306042515792732,"9"
"326",235456.243999999976950,8515292.201999999582767,"0",979.359008799999970,7.315401550480322,"9"
"327",235422.692500000004657,8516277.233999999240041,"0",869.791992199999981,6.431131191527250,"9"
"328",235389.147100000001956,8517262.264000000432134,"0",869.469970700000090,6.331368755198091,"9"
"329",235355.608000000007451,8518247.289999999105930,"0",1080.869995000000017,9.146848683356120,"9"
"330",235322.075099999987287,8519232.313999999314547,"0",740.875976599999944,9.492593263666345,"9"
"331",235288.548500000004424,8520217.335000000894070,"0",455.459014900000000,9.502934564505113,"9"
"332",235255.028000000020256,8521202.353000000119209,"5",402.506988499999977,7.273214260271682,"9"
"333",235221.513799999986077,8522187.368999999016523,"10",369.187011700000028,7.008309079030144,"9"
"334",235188.005800000013551,8523172.382000001147389,"0",374.998992899999962,4.875588370369611,"9"
"335",235154.503999999986263,8524157.392000000923872,"5",384.161987300000021,7.408535585034830,"9"
"336",235121.008399999991525,8525142.399000000208616,"0",472.993988000000002,7.111201618481407,"9"
"337",235087.519100000004983,8526127.403999999165535,"0",582.164001499999927,7.338064324606646,"9"
"338",235054.036099999997532,8527112.406999999657273,"0",519.083984399999963,7.345451999041813,"9"
"339",235020.559199999988778,8528097.405999999493361,"0",400.674011199999995,7.242853826603605,"9"
"340",234987.088599999988219,8529082.403999999165535,"0",343.407989499999985,7.058663312030214,"9"
"341",234953.624299999995856,8530067.398000000044703,"4",362.809997600000031,7.064717711626993,"9"
"342",234920.166200000006938,8531052.391000000759959,"16",346.227996800000028,7.035172633119628,"9"
"343",234886.714299999992363,8532037.380000000819564,"0",334.683013899999992,9.013507346216789,"9"
"344",236605.504199999995762,8511385.216000000014901,"0",543.018981899999972,4.962274669044053,"9"
"345",236571.931699999986449,8512370.252999998629093,"0",552.117004399999928,5.398919555412109,"9"
"346",236538.365400000009686,8513355.287999998778105,"0",603.361999500000024,6.097860036483050,"9"
"347",236504.805300000007264,8514340.319000000134110,"0",647.476989700000104,7.230878344711226,"9"
"348",236471.251300000003539,8515325.347999999299645,"0",668.197021500000005,7.283797020355994,"9"
"349",236437.703600000008009,8516310.373999999836087,"0",631.421997099999999,7.050132212400191,"9"
"350",236404.161999999982072,8517295.396999999880791,"0",849.010009799999921,1.000000000000000,"9"
"351",236370.626599999988684,8518280.417000001296401,"0",716.783019999999965,4.436047112090460,"9"
"352",236337.097500000003492,8519265.434000000357628,"0",598.104980500000011,7.929068149630998,"9"
"353",236303.574499999987893,8520250.448999999091029,"0",514.679992700000071,6.559405967393101,"9"
"354",236270.057800000009593,8521235.460000000894070,"0",428.519012499999974,7.218442292974932,"9"
"355",236236.547200000000885,8522220.470000000670552,"0",369.457000699999980,7.030992108557291,"9"
"356",236203.042799999995623,8523205.475999999791384,"6",371.700988800000005,1.000000000000000,"9"
"357",236169.544699999998556,8524190.480000000447035,"0",375.752990699999941,8.171035484774691,"9"
"358",236136.052700000000186,8525175.481000000610948,"0",389.471008299999994,9.262964808959886,"9"
"359",236102.566999999980908,8526160.479000000283122,"2",389.532989499999985,7.144628510394954,"9"
"360",236069.087399999989429,8527145.474999999627471,"4",373.308013899999992,7.105785332993046,"9"
"361",236035.614100000006147,8528130.469000000506639,"0",350.308990499999993,7.053575171119829,"9"
"362",236002.038499999995111,8529115.347000000998378,"0",341.023986800000046,7.025964275702219,"9"
"363",235833.124500000005355,8530030.777999999001622,"8",333.809997600000031,7.036880978388518,"9"
"364",235719.443700000003446,8531139.982999999076128,"4",348.906005899999968,9.084532435515225,"9"
"365",235704.073299999989104,8531961.052000001072884,"6",336.727996800000028,7.030189697992004,"9"
"366",237922.883800000010524,8502552.967000000178814,"0",643.544982900000036,9.574651629296753,"9"
"367",237889.259900000004563,8503538.025000000372529,"0",593.301025399999958,9.245303790990679,"9"
"368",237855.641999999992549,8504523.081000000238419,"0",742.096984899999939,9.453401830171892,"9"
"369",237822.030399999988731,8505508.132999999448657,"0",752.482971200000065,9.202253568746784,"9"
"370",237654.064299999998184,8510433.347999999299645,"0",553.515014600000086,1.000000000000000,"9"
"371",237620.489499999996042,8511418.381000000983477,"0",479.497009300000059,4.251380604879762,"9"
"372",237586.920899999997346,8512403.412000000476837,"0",517.203002900000001,3.752650228773605,"9"
"373",237553.358500000002095,8513388.439999999478459,"0",565.187988299999915,2.664789658648422,"9"
"374",237519.802200000005541,8514373.464999999850988,"0",558.825988799999891,1.000000000000000,"9"
"375",237486.252100000012433,8515358.487999999895692,"0",585.604003899999952,3.625040738601706,"9"
"376",237452.708199999993667,8516343.507000001147389,"4",693.632995600000072,5.144791001577948,"9"
"377",237419.170400000002701,8517328.524000000208616,"0",750.702026399999909,6.962701747700963,"9"
"378",237385.638799999986077,8518313.537000000476837,"0",904.513977099999920,7.374636604002281,"9"
"379",237352.113400000002002,8519298.548000000417233,"0",654.228027299999894,5.602237148433415,"9"
"380",237318.594099999987520,8520283.555999999865890,"0",608.674011200000109,2.647111801761722,"9"
"381",237285.081000000005588,8521268.562000000849366,"0",620.965026899999884,2.907229700410877,"9"
"382",237251.574099999997998,8522253.564999999478459,"0",443.346008300000051,1.000000000000000,"9"
"383",237218.073399999993853,8523238.564999999478459,"17",358.311004599999990,3.061808460482342,"9"
"384",237184.578899999993155,8524223.562000000849366,"11",351.529998799999987,6.777115582841223,"9"
"385",237151.090499999991152,8525208.557000000029802,"0",361.178985600000033,9.045648692519666,"9"
"386",237117.608299999992596,8526193.549000000581145,"0",361.576995800000020,7.036577036311598,"9"
"387",237084.132299999997485,8527178.537999998778105,"0",362.937011700000028,7.046395099486106,"9"
"388",237050.662500000005821,8528163.525000000372529,"0",339.252014200000019,7.038796077444491,"9"
"389",237030.090399999986403,8529105.576999999582767,"3",336.445007300000043,7.028771588305115,"9"
"390",237446.069099999993341,8529710.812999999150634,"0",340.295990000000018,7.061957229864433,"9"
"391",239005.084499999997206,8500616.070000000298023,"0",609.572021500000005,7.150865659887895,"9"
"392",238971.452400000009220,8501601.127999998629093,"0",678.302001999999902,7.689756252741547,"9"
"393",238937.826499999995576,8502586.184000000357628,"0",681.523986799999989,7.498779014158749,"9"
"394",238904.206600000004983,8503571.235999999567866,"0",561.526000999999951,7.772141326611440,"9"
"395",238870.592800000013085,8504556.285000000149012,"0",680.018005399999993,7.540659861456350,"9"
"396",238836.985300000000279,8505541.330000000074506,"0",732.620971700000041,7.459354158490487,"9"
"397",238803.383800000010524,8506526.372999999672174,"0",680.994018600000118,7.395969593747501,"9"
"398",238769.788499999995111,8507511.412999998778105,"0",796.544006299999864,9.515209502691434,"9"
"399",238736.199200000002747,8508496.448999999091029,"0",825.700988799999891,9.139748138848844,"9"
"400",238702.616100000013830,8509481.482999999076128,"0",751.953979499999946,9.513021645250534,"9"
"401",238669.039199999999255,8510466.513000000268221,"0",608.239013699999987,9.249541889669988,"9"
"402",238635.468400000012480,8511451.541000001132488,"0",489.023010300000010,7.239390838310141,"9"
"403",238601.903699999995297,8512436.564999999478459,"0",469.386993399999938,7.233313483708125,"9"
"404",238568.345100000005914,8513421.587000001221895,"9",534.864990199999966,5.398564134240906,"9"
"405",238534.792699999990873,8514406.606000000610948,"0",520.267028799999935,3.110291694517099,"9"
"406",238501.246400000003632,8515391.622000001370907,"4",539.267028799999935,4.677227462025666,"9"
"407",238467.706299999990733,8516376.634999999776483,"0",776.713989299999866,7.894419022690885,"9"
"408",238434.172300000005635,8517361.644999999552965,"0",928.096008299999880,7.035222466819818,"9"
"409",238400.644499999994878,8518346.652000000700355,"0",950.098999000000049,7.182227409201337,"9"
"410",238367.122800000011921,8519331.656999999657273,"0",777.398010299999896,9.373325558014521,"9"
"411",238333.607199999998556,8520316.657999999821186,"0",587.557983400000012,9.235967666097029,"9"
"412",238300.097799999988638,8521301.656999999657273,"0",510.350006100000087,6.235356786117038,"9"
"413",238266.594500000006519,8522286.653999999165535,"0",533.018981899999972,5.604948965209799,"9"
"414",238233.097500000003492,8523271.646999999880791,"0",578.484985399999914,6.031215833815459,"9"
"415",238199.606499999994412,8524256.638000000268221,"16",364.894989000000010,1.000000000000000,"9"
"416",238166.121799999993527,8525241.627000000327826,"20",349.997009300000059,7.008791085231410,"9"
"417",238132.643099999986589,8526226.611999999731779,"0",358.971984899999995,7.020868758921025,"9"
"418",238099.170600000012200,8527211.595000000670552,"15",341.871002199999964,7.052743733829375,"9"
"419",238065.704300000012154,8528196.575999999418855,"10",341.536987300000021,7.056706513774596,"9"
"420",238032.244199999986449,8529181.553999999538064,"9",333.446991000000025,7.022942451756562,"9"
"421",238071.973900000011781,8530144.207999998703599,"9",330.686004599999990,7.039201343350857,"9"
"422",238125.422900000005029,8531117.098999999463558,"0",338.092987100000016,7.004874027013162,"9"
"423",238297.783900000009453,8531733.786000000312924,"0",335.153015100000005,7.037806056586166,"9"
"424",240020.012300000002142,8500649.292999999597669,"0",463.946014399999967,7.550174843794659,"9"
"425",239986.384499999985565,8501634.345000000670552,"0",437.748992899999962,7.250962302148467,"9"
"426",239952.762699999992037,8502619.393999999389052,"0",471.460998500000017,7.465536474377728,"9"
"427",239919.146899999992456,8503604.439999999478459,"0",480.016998300000012,7.736474596063142,"9"
"428",239885.537299999996321,8504589.482999999076128,"0",513.482971200000065,7.426312665213786,"9"
"429",239851.933799999998882,8505574.521999999880791,"0",632.452026399999909,7.891320820335840,"9"
"430",239818.336400000000140,8506559.558000000193715,"0",612.283996600000023,7.480699826619446,"9"
"431",239784.744999999995343,8507544.592000000178814,"0",561.986999500000024,9.296633876116644,"9"
"432",239751.159799999993993,8508529.622000001370907,"0",681.056030299999975,9.293440386160885,"9"
"433",239717.580699999991339,8509514.649000000208616,"0",821.601013200000011,9.467999799484659,"9"
"434",239684.007699999987381,8510499.673000000417233,"0",732.768981899999972,9.640982598441095,"9"
"435",239650.440800000011222,8511484.694000000134110,"0",511.570007299999986,7.240141802226241,"9"
"436",239616.880000000004657,8512469.712000001221895,"0",433.928008999999975,7.116950661927511,"9"
"437",239583.325299999996787,8513454.728000000119209,"0",471.730011000000047,6.460299896194693,"9"
"438",239549.776799999992363,8514439.740000000223517,"0",513.059021000000030,3.605970813732695,"9"
"439",239516.234300000010990,8515424.750000000000000,"6",548.184997599999974,3.384016457363274,"9"
"440",239482.698000000003958,8516409.756000000983477,"0",825.489990200000079,6.282665115529453,"9"
"441",239449.167799999995623,8517394.759999999776483,"0",820.900024400000007,4.947608022617317,"9"
"442",239415.643699999985984,8518379.760999999940395,"0",939.517028799999935,7.353049410457116,"9"
"443",239382.125700000004144,8519364.758999999612570,"0",803.007995600000072,9.308316091969706,"9"
"444",239348.613899999996647,8520349.754000000655651,"0",694.526000999999951,9.462842314512528,"9"
"445",239315.108100000012200,8521334.747000001370907,"0",523.080017099999964,7.327017672768088,"9"
"446",239281.608500000002095,8522319.736999999731779,"0",386.295013399999959,7.051859577775270,"9"
"447",239248.115099999995437,8523304.723999999463558,"0",421.625000000000000,6.857537924680797,"9"
"448",239214.627700000011828,8524289.708999998867512,"18",368.558013899999992,1.000000000000000,"9"
"449",239181.146500000002561,8525274.690999999642372,"11",346.502014200000019,3.899064877458235,"9"
"450",239147.671399999991991,8526259.669999999925494,"16",343.484985399999971,4.580629887790025,"9"
"451",239114.202500000013970,8527244.646999999880791,"15",340.631988499999977,4.943486564056871,"9"
"452",239080.739700000005541,8528229.620999999344349,"0",340.502990699999941,7.029143116500943,"9"
"453",239047.282999999995809,8529214.592000000178814,"4",344.540008499999999,7.078436783684944,"9"
"454",239013.832499999989523,8530199.562000000849366,"0",342.652008100000046,7.048089645413692,"9"
"455",238980.388100000011036,8531184.527999999001622,"10",336.924011199999995,7.056910155513903,"9"
"456",239041.879699999990407,8531930.699999999254942,"10",339.329986600000041,7.076191257751130,"9"
"457",241068.563699999998789,8499697.461000001057982,"0",493.753997800000036,7.432910491419939,"9"
"458",241034.933900000003632,8500682.509999999776483,"0",463.158996600000023,7.227365741797822,"9"
"459",241001.310100000002421,8501667.555999999865890,"0",477.026000999999951,7.163028574714021,"9"
"460",240967.692500000004657,8502652.598999999463558,"0",423.890991199999974,7.494606119744255,"9"
"461",240934.080900000000838,8503637.638000000268221,"0",401.252990699999941,7.039158248898477,"9"
"462",240900.475399999995716,8504622.674000000581145,"0",428.742004399999985,7.045975771634271,"9"
"463",240866.875900000013644,8505607.707000000402331,"0",458.152008100000046,7.262575002579625,"9"
"464",240833.282500000001164,8506592.736999999731779,"0",457.751007100000038,7.214390710874174,"9"
"465",240799.695199999987381,8507577.764000000432134,"0",593.372985799999924,7.878603194792236,"9"
"466",240766.113999999972293,8508562.787999998778105,"0",716.494995099999983,7.398671208157776,"9"
"467",240732.538900000014110,8509547.809000000357628,"0",745.375000000000000,9.508233092466099,"9"
"468",240698.969799999991665,8510532.826999999582767,"0",525.525024400000007,9.493899511407347,"9"
"469",240665.406799999997020,8511517.842000000178814,"0",515.117980999999986,7.668998267748286,"9"
"470",240631.849900000001071,8512502.853000000119209,"0",547.934021000000030,7.407576871532138,"9"
"471",240598.299100000003818,8513487.861999999731779,"0",578.781982399999947,7.128994203881506,"9"
"472",240564.754400000005262,8514472.867999998852611,"0",572.333007800000019,7.144030345123729,"9"
"473",240531.215800000005402,8515457.872000001370907,"15",542.171997099999999,6.377155188459056,"9"
"474",240497.683300000004238,8516442.872000001370907,"0",665.361999500000024,5.924068588169437,"9"
"475",240464.156799999997020,8517427.868999999016523,"0",849.327026400000022,3.426056487295386,"9"
"476",240430.636499999993248,8518412.864000000059605,"0",725.750000000000000,3.756522384333870,"9"
"477",240397.122200000012526,8519397.856000000610948,"0",690.731994600000007,7.031995684384606,"9"
"478",240363.614100000006147,8520382.845000000670552,"0",733.179016100000013,9.262837919850776,"9"
"479",240330.111999999993714,8521367.831000000238419,"0",521.895019499999989,7.525431267838604,"9"
"480",240296.616100000013830,8522352.814999999478459,"10",383.600006100000030,7.040274303064155,"9"
"481",240263.126300000003539,8523337.796000000089407,"0",363.916992199999981,6.643941470919945,"9"
"482",240229.642499999987194,8524322.774000000208616,"16",353.092010500000015,4.749795324276861,"9"
"483",240196.164900000003399,8525307.748999999836087,"13",359.134002699999996,3.532174025567703,"9"
"484",240162.693300000013551,8526292.722000000998378,"0",346.316009500000007,3.623980420175037,"9"
"485",240129.227899999998044,8527277.692999999970198,"0",354.230987500000026,4.067166742066204,"9"
"486",240095.768600000010338,8528262.660000000149012,"0",353.526000999999951,7.056483170393581,"9"
"487",240062.315399999992223,8529247.626000000163913,"0",351.035003700000004,7.053786618439634,"9"
"488",240028.868400000006659,8530232.587999999523163,"0",346.944000200000005,7.077475831953926,"9"
"489",239995.427399999985937,8531217.549000000581145,"0",352.808013899999992,7.019435037262893,"9"
"490",239986.661400000011781,8532164.018999999389052,"11",350.432006800000011,7.051274672435021,"9"
"491",242083.474599999986822,8499730.677999999374151,"0",783.973999000000049,7.465674172112952,"9"
"492",242049.848999999987427,8500715.721000000834465,"0",563.247985799999924,9.334709424060131,"9"
"493",242016.229499999986729,8501700.759999999776483,"0",574.086975100000018,7.486465589739475,"9"
"494",241982.615900000004331,8502685.797000000253320,"0",412.729003900000009,7.044177418255615,"9"
"495",241949.008399999991525,8503670.830000000074506,"9",390.946991000000025,7.059831961555494,"9"
"496",241915.407000000006519,8504655.858999999240041,"0",394.802002000000016,7.073486974000353,"9"
"497",241881.811599999986356,8505640.885999999940395,"0",425.591003399999977,7.034584386607234,"9"
"498",241848.222299999993993,8506625.910000000149012,"0",399.485992399999986,7.059216282433814,"9"
"499",241814.638999999995576,8507610.930999999865890,"0",415.355010999999990,7.075153966826401,"9"
"500",241781.061799999995856,8508595.947999998927116,"0",474.837005599999998,7.470942675588853,"9"
"501",241747.490599999990081,8509580.962999999523163,"0",631.379028299999959,7.857206709843377,"9"
"502",241713.925500000012107,8510565.973999999463558,"0",454.709991500000001,7.490363966273414,"9"
"503",241680.366500000003725,8511550.982999999076128,"0",411.115997300000004,7.398802102028919,"9"
"504",241646.813499999989290,8512535.987999999895692,"0",537.749023400000056,9.463952073064277,"9"
"505",241613.266499999997905,8513520.991000000387430,"0",826.103027299999894,9.272028032586981,"9"
"506",241579.725700000009965,8514505.991000000387430,"0",803.570007299999929,9.701587076905010,"9"
"507",241546.190899999986868,8515490.987999999895692,"0",655.052978499999995,9.311858363498448,"9"
"508",241512.662199999991572,8516475.981000000610948,"0",717.510986300000013,7.361377774901583,"9"
"509",241479.139499999990221,8517460.972999999299645,"0",908.125976600000058,7.374941530667531,"9"
"510",241445.622899999987567,8518445.961000001057982,"0",678.838012700000036,2.975276738825717,"9"
"511",241412.112300000007963,8519430.946000000461936,"4",656.039978000000019,5.873981378916368,"9"
"512",241378.607900000002701,8520415.928999999538064,"0",890.057983399999898,7.142411568750101,"9"
"513",241345.109499999991385,8521400.908999999985099,"0",612.934997599999974,5.598518617964867,"9"
"514",241311.617200000007870,8522385.885999999940395,"0",414.191009500000007,4.131158996550227,"9"
"515",241278.131000000023050,8523370.860999999567866,"0",368.579009999999982,3.184889768589822,"9"
"516",241244.650900000007823,8524355.832999998703599,"0",360.194000200000005,4.274681190437302,"9"
"517",241211.176799999986542,8525340.802000001072884,"0",360.325012200000003,4.202676732566276,"9"
"518",241177.708799999993062,8526325.768999999389052,"0",366.342010500000015,7.062292790554063,"9"
"519",241144.246899999998277,8527310.732999999076128,"0",366.785003700000004,7.025405754588832,"9"
"520",241110.791100000002189,8528295.694000000134110,"0",355.033996600000023,7.029333612004577,"9"
"521",241077.341400000004796,8529280.652999999001622,"8",352.385986300000013,7.020208957083034,"9"
"522",241043.897800000006100,8530265.609999999403954,"0",392.151000999999951,7.385920046841697,"9"
"523",241010.460300000006100,8531250.562999999150634,"0",341.446991000000025,7.047900650240731,"9"
"524",240936.576000000000931,8532124.671000000089407,"0",346.639007600000014,7.118165670989225,"9"
"525",243132.006699999998091,8498778.848999999463558,"0",936.931030299999975,7.141460766664020,"9"
"526",243098.379300000000512,8499763.889000000432134,"0",876.263000500000089,7.252079731273657,"9"
"527",243064.757799999992130,8500748.925000000745058,"0",514.510986300000013,7.306165935461491,"9"
"528",243031.142400000011548,8501733.957999998703599,"0",448.954009999999982,7.092374987541543,"9"
"529",242997.533100000000559,8502718.987999999895692,"0",409.930999799999995,7.060566517806702,"9"
"530",242963.929700000007870,8503704.015000000596046,"8",396.036987300000021,7.072180001409179,"9"
"531",242930.332400000013877,8504689.038999998942018,"8",394.679992699999957,7.111038534402155,"9"
"532",242896.741000000009080,8505674.059000000357628,"0",427.144988999999953,7.050569583658543,"9"
"533",242863.155700000002980,8506659.076999999582767,"0",409.966003399999977,7.112376863592202,"9"
"534",242829.576499999995576,8507644.091000000014901,"0",392.300994899999978,7.051188755606431,"9"
"535",242796.003300000011222,8508629.101999999955297,"0",442.910003699999947,7.056004344860000,"9"
"536",242762.436000000016065,8509614.109999999403954,"0",393.252990699999941,7.055270879271445,"9"
"537",242728.874899999995250,8510599.116000000387430,"0",373.535003700000004,7.039378903980539,"9"
"538",242695.319799999997485,8511584.117999998852611,"0",433.829986600000041,7.266551400051648,"9"
"539",242661.770599999988917,8512569.117000000551343,"0",555.395019499999989,7.260963900810023,"9"
"540",242628.227600000012899,8513554.114000000059605,"0",670.283019999999965,9.216771957410172,"9"
"541",242594.690499999996973,8514539.107000000774860,"0",816.077026399999909,9.605354728497826,"9"
"542",242561.159600000013597,8515524.097999999299645,"0",813.142028799999935,9.208928488308107,"9"
"543",242527.634599999990314,8516509.085000000894070,"0",742.518981899999972,7.293531289783577,"9"
"544",242494.115699999994831,8517494.070000000298023,"0",756.588989299999866,9.110840387115367,"9"
"545",242460.602899999998044,8518479.052000001072884,"11",649.651000999999951,2.873629209641597,"9"
"546",242427.096099999995204,8519464.030999999493361,"0",707.374023400000056,8.085227553929746,"9"
"547",242393.595299999986310,8520449.007999999448657,"0",839.155029299999910,7.598507473421681,"9"
"548",242360.100600000005215,8521433.981000000610948,"0",601.327026399999909,4.319372752722179,"9"
"549",242326.611999999993714,8522418.951999999582767,"2",540.064025899999933,4.296546426255030,"9"
"550",242293.129400000005262,8523403.921000000089407,"0",390.979003900000009,7.422133111154594,"9"
"551",242259.652800000010757,8524388.885999999940395,"13",381.756011999999998,7.097523823863861,"9"
"552",242226.182299999985844,8525373.848999999463558,"11",398.989990199999966,9.363176163941352,"9"
"553",242192.717899999988731,8526358.810000000521541,"0",426.018005399999936,7.382217306763463,"9"
"554",242159.259599999990314,8527343.767000000923872,"1",495.694000200000005,7.342785241752540,"9"
"555",242125.807299999985844,8528328.722999999299645,"0",519.471008300000108,7.096913994974445,"9"
"556",242092.361000000004424,8529313.675000000745058,"0",426.102996800000028,9.252213637959702,"9"
"557",242021.097299999993993,8530298.525000000372529,"0",427.653015100000061,7.513497789799984,"9"
"558",242025.486800000013318,8531283.572999998927116,"0",528.224975599999993,9.234946489333437,"9"
"559",241960.963500000012573,8532055.804999999701977,"0",377.834014900000000,9.424518730106781,"9"
"560",244113.277600000001257,8499797.093000000342727,"0",697.127014200000076,7.917752478426515,"9"
"561",244079.660299999988638,8500782.122999999672174,"0",511.989990199999966,7.121671782300870,"9"
"562",244046.049100000003818,8501767.150000000372529,"0",613.853027299999894,7.692289293707853,"9"
"563",244012.443900000012945,8502752.174000000581145,"0",459.397003199999972,7.530604702142986,"9"
"564",243978.844600000011269,8503737.194000000134110,"1",385.479003900000009,7.071027821672616,"9"
"565",243945.251400000008289,8504722.212000001221895,"0",383.430999799999995,7.047927732527359,"9"
"566",243911.664099999994505,8505707.225999999791384,"0",420.904998799999987,7.030222112867777,"9"
"567",243878.082900000008522,8506692.236999999731779,"0",408.475006100000030,7.043495214456710,"9"
"568",243844.507600000011735,8507677.244999999180436,"0",376.352996800000028,7.033053853479282,"9"
"569",243810.938400000013644,8508662.250000000000000,"0",395.214996299999996,7.088006851276723,"9"
"570",243777.375100000004750,8509647.252000000327826,"0",373.196014399999967,7.069110096112031,"9"
"571",243743.817899999994552,8510632.251000000163913,"13",385.888000499999976,7.038829392633353,"9"
"572",243710.266700000007404,8511617.247000001370907,"0",399.562988299999972,6.864502037284557,"9"
"573",243676.721500000014203,8512602.240000000223517,"0",541.081970200000001,7.045071831173238,"9"
"574",243643.182299999985844,8513587.230000000447035,"0",769.145019499999989,7.552042103923720,"9"
"575",243609.649100000009639,8514572.217000000178814,"0",823.463012700000036,7.239267064555314,"9"
"576",243576.122000000003027,8515557.201999999582767,"10",608.330017099999964,7.096760247486642,"9"
"577",243542.600799999985611,8516542.183000000193715,"0",702.452026399999909,9.204272016435390,"9"
"578",243509.085699999995995,8517527.162000000476837,"0",649.653991700000006,7.171762809956240,"9"
"579",243475.576600000000326,8518512.137000000104308,"4",671.093994100000032,4.629664339835829,"9"
"580",243442.073499999998603,8519497.109999999403954,"0",669.177001999999902,3.481314026421444,"9"
"581",243408.576399999990826,8520482.081000000238419,"0",695.413024899999982,3.403480945452972,"9"
"582",243375.085300000006100,8521467.048000000417233,"0",501.345001200000013,4.405766871526062,"9"
"583",243341.600299999990966,8522452.013000000268221,"3",505.108001699999988,3.992241147001169,"9"
"584",243308.121400000003632,8523436.974999999627471,"0",603.598999000000049,7.354343183980105,"9"
"585",243274.648500000010245,8524421.934000000357628,"0",603.039978000000019,7.134496112105552,"9"
"586",243241.181500000006054,8525406.891000000759959,"0",659.448974600000042,7.377728589648535,"9"
"587",243207.720700000005309,8526391.845000000670552,"0",566.369995099999983,7.506339411976284,"9"
"588",243174.265799999993760,8527376.796000000089407,"0",443.953002900000001,9.541383529139159,"9"
"589",243083.155499999993481,8528318.417999999597669,"0",388.453002899999944,9.213191893171739,"9"
"590",242741.122700000007171,8529151.850999999791384,"0",337.670013399999959,9.309740515415566,"9"
"591",242587.200799999991432,8530769.414999999105930,"7",329.527008100000046,7.083060863112933,"9"
"592",242746.154399999999441,8531295.476999999955297,"2",430.957000700000037,7.430502078749855,"9"
"593",242588.290000000008149,8531925.025000000372529,"16",343.608001699999988,9.225618165706715,"9"
"594",245161.788700000004610,8498845.263000000268221,"0",665.687011700000085,7.506450966212034,"9"
"595",245128.169599999993807,8499830.289999999105930,"0",690.882019000000014,7.662449547648917,"9"
"596",245094.556600000010803,8500815.313999999314547,"0",761.044006299999864,7.687784464571155,"9"
"597",245060.949499999987893,8501800.335000000894070,"0",618.322998000000098,7.305995645777955,"9"
"598",245027.348399999988033,8502785.353000000119209,"0",460.209991500000001,7.105119652646247,"9"
"599",244993.753300000011222,8503770.367000000551343,"0",408.605010999999990,7.118772512548501,"9"
"600",244960.164099999994505,8504755.377999998629093,"26",373.790008499999999,7.047741847253706,"9"
"601",244926.580900000000838,8505740.385999999940395,"0",410.773986800000046,7.162939779212675,"9"
"602",244893.003700000001118,8506725.391000000759959,"0",397.522003199999972,7.057072428485313,"9"
"603",244859.432499999995343,8507710.392999999225140,"0",368.829009999999982,7.068149382942896,"9"
"604",244825.867200000007870,8508695.392000000923872,"18",369.904998799999987,7.033102614982493,"9"
"605",244792.307900000014342,8509680.388000000268221,"12",370.549011199999995,7.061613649523554,"9"
"606",244758.754599999985658,8510665.380000000819564,"35",376.019012499999974,5.613804216446447,"9"
"607",244725.207400000013877,8511650.369999999180436,"5",392.596008299999994,1.000000000000000,"9"
"608",244691.666000000026543,8512635.357000000774860,"0",398.023010300000010,1.000000000000000,"9"
"609",244658.130700000008801,8513620.341000000014901,"0",476.178008999999975,3.436005598746285,"9"
"610",244624.601300000009360,8514605.322000000625849,"0",578.362976099999969,5.066065690706763,"9"
"611",244591.078000000008615,8515590.300000000745058,"0",716.648986799999989,6.839455544710650,"9"
"612",244557.560700000001816,8516575.275000000372529,"0",559.367004399999928,7.093964526109554,"9"
"613",244524.049300000013318,8517560.247000001370907,"0",652.309997599999974,6.314192684709328,"9"
"614",244490.543899999989662,8518545.217000000178814,"14",574.669006299999864,3.028105567367648,"9"
"615",244457.044499999989057,8519530.184000000357628,"0",677.971984899999939,4.228277738631666,"9"
"616",244423.551199999987148,8520515.148000000044703,"0",497.980011000000047,3.733885743400338,"9"
"617",244390.063800000003539,8521500.108999999240041,"0",464.994995100000040,4.329481765495975,"9"
"618",244356.582400000013877,8522485.066999999806285,"0",377.628997800000036,6.343104807041906,"9"
"619",244323.107099999993807,8523470.023000000044703,"0",386.638000499999976,9.164539514704266,"9"
